Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo,J,J_interp10
polish,"~1553-1599/08/22
","Vergine gloriosa
",,,,,pl-gd--ee-1638--005-014_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-vergine-gloriosa.krn,0.9633276064228841,0.952732561087807
polish,"~1553-1599/08/22
","Gloria/Et in terra pax
 (Missa super Iniquos odio habui
)",,,,"Sacred; Mass section
",pl-gd--ms-4006--002-002_missa-super-iniquos-odio-habui-gloria-et-in-terra-pax.krn,0.9704709548718851,0.8386323746620399
polish,"~1553-1599/08/22
","Non vidi mai
",,,,,pl-gd--ee-1638--003-001_madrigali-a-quatro-voci-non-vidi-mai.krn,0.9950333050792073,0.9769543538094185
polish,"~1553-1599/08/22
","Dolor tant’e la gioia
",,,,,pl-gd--ee-1638--006-014_il-quinto-libro-de-madrigalia-a-cinque-voci-dolor-tant-e-la-gioia.krn,NaN,NaN
polish,"~1553-1599/08/22
","Vattene anima mia
",,,,,pl-gd--ee-1638--008-005_il-quarto-libro-de-madrigalia-a-sei-voci-vattene-anima-mia.krn,0.9568573071982623,0.9700002850279006
polish,"~1553-1599/08/22
","Questa ordi il laecio
",,,,,pl-gd--ee-1638--008-017_il-quarto-libro-de-madrigalia-a-sei-voci-questa-ordi-il-laecio.krn,0.9813139487187084,0.9831751531507054
polish,"~1553-1599/08/22
","Puote aguagliar
",,,,,pl-gd--ee-1638--007-009_il-terzo-libro-de-madrigalia-a-sei-voci-puote-aguagliar.krn,NaN,NaN
polish,"~1553-1599/08/22
","Se bramate ch'io mora
",,,,,pl-gd--ee-1638--008-001_il-quarto-libro-de-madrigalia-a-sei-voci-se-bramate-ch-io-mora.krn,0.9892825490139934,0.9791728403893399
polish,"~1553-1599/08/22
","Le dubie spemi
",,,,,pl-gd--ee-1638--005-002_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-le-dubie-spemi.krn,0.9565563941920088,0.9600373695151948
polish,"~1553-1599/08/22
","Veggo dolce mio bene
",,,,,pl-gd--ee-1638--003-003_madrigali-a-quatro-voci-veggo-dolce-mio-bene.krn,0.9763922935787006,0.9851183556409002
polish,"~1553-1599/08/22
","In Resurrectione Domini/Et respicientes
",,,,,pl-gd--ee-1638--002-009_motettorum-pro-festis-totius-anni-in-resurrectione-domini-et-respicientes.krn,NaN,NaN
polish,"~1553-1599/08/22
","Su’l carro de la mente
",,,,,pl-gd--ee-1638--003-024_madrigali-a-quatro-voci-su-l-carro-de-la-mente.krn,0.9606009670261013,0.9582321408034491
polish,"~1553-1599/08/22
","Ma per me lasso
",,,,,pl-gd--ee-1638--003-023_madrigali-a-quatro-voci-ma-per-me-lasso.krn,0.971134961721864,0.9993331424573871
polish,"~1553-1599/08/22
","Son presa disse
",,,,,pl-gd--ee-1638--007-003_il-terzo-libro-de-madrigalia-a-sei-voci-son-presa-disse.krn,0.979591384043142,0.9691308513754875
polish,"~1553-1599/08/22
","Ella che se n'accorse
",,,,,pl-gd--ee-1638--007-005_il-terzo-libro-de-madrigalia-a-sei-voci-ella-che-se-n-accorse.krn,NaN,NaN
polish,"~1553-1599/08/22
","Vedi ch’egli amail suon
",,,,,pl-gd--ee-1638--003-025_madrigali-a-quatro-voci-vedi-ch-egli-amail-suon.krn,0.9537621846370702,0.9622201166728586
polish,"~1553-1599/08/22
","Per piu gradirla
",,,,,pl-gd--ee-1638--008-007_il-quarto-libro-de-madrigalia-a-sei-voci-per-piu-gradirla.krn,0.9751664750651808,0.9740056708081687
polish,"~1553-1599/08/22
","Quis revolvet nobis lapidem
",,,,"Sacred
",pl-gd--ms-4012--001_quis-revolvet-nobis-lapidem.krn,0.9785915931918505,0.985068771162972
polish,"~1553-1599/08/22
","O bella man
",,,,,pl-gd--ee-1638--003-004_madrigali-a-quatro-voci-o-bella-man.krn,0.9425860357923791,0.9323415110985511
polish,"~1553-1599/08/22
","Vienne Montan
",,,,,pl-gd--ee-1638--003-027_madrigali-a-quatro-voci-vienne-montan.krn,0.981655676488585,0.9899527307136793
polish,"~1553-1599/08/22
","In festo S. Martini/O Beatum Pontificem
",,,,,pl-gd--ee-1638--002-029_motettorum-pro-festis-totius-anni-in-festo-s-martini-o-beatum-pontificem.krn,0.904064292725063,0.9113147358224423
polish,"~1553-1599/08/22
","Signor tu vedi
",,,,,pl-gd--ee-1638--005-020_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-signor-tu-vedi.krn,0.9732496901829102,0.9697635259421059
polish,"~1553-1599/08/22
","Hor vedi amor che giouinetta donna
",,,,,pl-gd--ee-1638--003-007_madrigali-a-quatro-voci-hor-vedi-amor-che-giouinetta-donna.krn,0.975902165233637,0.9792462673000268
polish,"~1553-1599/08/22
","Tra l'herbe a pie d'un mirto
",,,,,pl-gd--ee-1638--008-006_il-quarto-libro-de-madrigalia-a-sei-voci-tra-l-herbe-a-pie-d-un-mirto.krn,0.9718439553784329,0.9916536924942521
polish,"~1553-1599/08/22
","In festo S. Ioannis Apost. et Evang/Iste est Ioannes
",,,,,pl-gd--ee-1638--002-003_motettorum-pro-festis-totius-anni-in-festo-s-ioannis-apost-et-evang-iste-est-ioannes.krn,0.9797217849755087,0.9879843879922099
polish,"~1553-1599/08/22
","Madonna sua merce pur una sera
",,,,,pl-gd--ee-1638--003-013_madrigali-a-quatro-voci-madonna-sua-merce-pur-una-sera.krn,0.9564416576162074,0.9736907162887155
polish,"~1553-1599/08/22
","In festo S. Cecilie virg. Et mart./Cantatibus organis
",,,,,pl-gd--ee-1638--002-030_motettorum-pro-festis-totius-anni-in-festo-s-cecilie-virg-et-mart-cantatibus-organis.krn,0.9780985634836844,0.9728215720499085
polish,"~1553-1599/08/22
","In decollat. S. Io. Bapt./Misit Rex
",,,,,pl-gd--ee-1638--002-024_motettorum-pro-festis-totius-anni-in-decollat-s-io-bapt-misit-rex.krn,0.9952752723791787,0.9919912316667582
polish,"~1553-1599/08/22
","Donne il celeste lume a 9
",,,,,pl-gd--ee-1638--008-020_il-quarto-libro-de-madrigalia-a-sei-voci-donne-il-celeste-lume-a-9.krn,0.9924180765868251,0.9944810448914206
polish,"~1553-1599/08/22
","Ben credo ch'ancor tu
",,,,,pl-gd--ee-1638--006-006_il-quinto-libro-de-madrigalia-a-cinque-voci-ben-credo-ch-ancor-tu.krn,0.985266550460551,0.9902528634272504
polish,"~1553-1599/08/22
","Gloria/Et in terra pax
 (Missa super Iniquos odio habui
)",,,,"Sacred; Mass section
",pl-gd--ms-4012--003-002_missa-super-iniquos-odio-habui-gloria-et-in-terra-pax.krn,0.9846047438259313,0.9894651004205719
polish,"~1553-1599/08/22
","Oime l'antica fiamma
",,,,,pl-gd--ee-1638--006-009_il-quinto-libro-de-madrigalia-a-cinque-voci-oime-l-antica-fiamma.krn,0.949783205610904,0.9552694616443012
polish,"~1553-1599/08/22
","In nativitate S. Ioannis Bapt./Puer qui natus est
",,,,,pl-gd--ee-1638--002-014_motettorum-pro-festis-totius-anni-in-nativitate-s-ioannis-bapt-puer-qui-natus-est.krn,0.9911711898189709,0.9937112090607803
polish,"~1553-1599/08/22
","Se voi sete cor mio
",,,,,pl-gd--ee-1638--006-022_il-quinto-libro-de-madrigalia-a-cinque-voci-se-voi-sete-cor-mio.krn,0.9538264377401747,0.9543610806362807
polish,"~1553-1599/08/22
","Sola angioletta
",,,,,pl-gd--ee-1638--006-001_il-quinto-libro-de-madrigalia-a-cinque-voci-sola-angioletta.krn,0.9586012159214669,0.9334353612594187
polish,"~1553-1599/08/22
","Come doglia
",,,,,pl-gd--ee-1638--003-017_madrigali-a-quatro-voci-come-doglia.krn,0.9947481707098924,0.9994479986437379
polish,"~1553-1599/08/22
","Basciami mille volte
",,,,,pl-gd--ee-1638--006-023_il-quinto-libro-de-madrigalia-a-cinque-voci-basciami-mille-volte.krn,NaN,NaN
polish,"~1553-1599/08/22
","In Epiphania Domini/Tribus miraculis
",,,,,pl-gd--ee-1638--002-006_motettorum-pro-festis-totius-anni-in-epiphania-domini-tribus-miraculis.krn,0.9918317016301114,0.9923609565657702
polish,"~1553-1599/08/22
","Lasso che pur da l’uno a l’altro sole
",,,,,pl-gd--ee-1638--003-021_madrigali-a-quatro-voci-lasso-che-pur-da-l-uno-a-l-altro-sole.krn,0.989496023507142,0.9895048701342907
polish,"~1553-1599/08/22
","In festo omnium Sanctorum/O quam gloriosum est regnum
",,,,,pl-gd--ee-1638--002-028_motettorum-pro-festis-totius-anni-in-festo-omnium-sanctorum-o-quam-gloriosum-est-regnum.krn,0.955019189065776,0.9522119756966924
polish,"~1553-1599/08/22
","Gratia renda al Signor
",,,,,pl-gd--ee-1638--005-001_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-gratia-renda-al-signor.krn,0.9856947425878191,0.986567755900218
polish,"~1553-1599/08/22
","O che Ioaue e non inteso bacio
",,,,,pl-gd--ee-1638--008-019_il-quarto-libro-de-madrigalia-a-sei-voci-o-che-ioaue-e-non-inteso-bacio.krn,0.9938209394717377,0.9756517273902869
polish,"~1553-1599/08/22
","In un lucidorio
",,,,,pl-gd--ee-1638--007-006_il-terzo-libro-de-madrigalia-a-sei-voci-in-un-lucidorio.krn,NaN,NaN
polish,"~1553-1599/08/22
","Caro Aminta
",,,,,pl-gd--ee-1638--008-012_il-quarto-libro-de-madrigalia-a-sei-voci-caro-aminta.krn,NaN,NaN
polish,"~1553-1599/08/22
","In festo S. Maria Magd./Mulier quae erat
",,,,,pl-gd--ee-1638--002-018_motettorum-pro-festis-totius-anni-in-festo-s-maria-magd-mulier-quae-erat.krn,0.9991198772140184,0.9925545290713061
polish,"~1553-1599/08/22
","Talche douunque vo
",,,,,pl-gd--ee-1638--008-011_il-quarto-libro-de-madrigalia-a-sei-voci-talche-douunque-vo.krn,0.9845841289954156,0.9902777880850762
polish,"~1553-1599/08/22
","Per la dolce cagion
",,,,,pl-gd--ee-1638--006-013_il-quinto-libro-de-madrigalia-a-cinque-voci-per-la-dolce-cagion.krn,0.998297331078577,0.9974227899722866
polish,"~1553-1599/08/22
","La dipartita e amara
",,,,Partita,pl-gd--ee-1638--008-004_il-quarto-libro-de-madrigalia-a-sei-voci-la-dipartita-e-amara.krn,0.9922789866865914,0.9763346952660316
polish,"~1553-1599/08/22
","Vaneggio od e pur vero
",,,,,pl-gd--ee-1638--008-018_il-quarto-libro-de-madrigalia-a-sei-voci-vaneggio-od-e-pur-vero.krn,0.9649039383324263,0.9773781562435522
polish,"~1553-1599/08/22
","Ne fero sdegno
",,,,,pl-gd--ee-1638--008-010_il-quarto-libro-de-madrigalia-a-sei-voci-ne-fero-sdegno.krn,0.9621647031454346,0.9513271193575912
polish,"~1553-1599/08/22
","O pieta somma
","Seconda parte
",,,,pl-gd--ee-1638--005-012_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-o-pieta-somma.krn,0.9597199099136516,0.9602637938455025
polish,"~1553-1599/08/22
","Su l’ampia fronte
",,,,,pl-gd--ee-1638--007-010_il-terzo-libro-de-madrigalia-a-sei-voci-su-l-ampia-fronte.krn,0.9890628121155193,0.9714461573019978
polish,"~1553-1599/08/22
","Sotto l'ombra de tuoi
",,,,,pl-gd--ee-1638--006-015_il-quinto-libro-de-madrigalia-a-cinque-voci-sotto-l-ombra-de-tuoi.krn,0.9607224823810404,0.9611391117727739
polish,"~1553-1599/08/22
","Nova angeletta soura l’ale accorta
",,,,,pl-gd--ee-1638--003-010_madrigali-a-quatro-voci-nova-angeletta-soura-l-ale-accorta.krn,0.9652924303530559,0.9779408567663167
polish,"~1553-1599/08/22
","Non puo Fili piu il core
",,,,,pl-gd--ee-1638--008-013_il-quarto-libro-de-madrigalia-a-sei-voci-non-puo-fili-piu-il-core.krn,NaN,NaN
polish,"~1553-1599/08/22
","Io che forma
",,,,,pl-gd--ee-1638--007-011_il-terzo-libro-de-madrigalia-a-sei-voci-io-che-forma.krn,NaN,NaN
polish,"~1553-1599/08/22
","In festo SS. Pont./Cum esset summus Pontifex
",,,,,pl-gd--ee-1638--002-039_motettorum-pro-festis-totius-anni-in-festo-ss-pont-cum-esset-summus-pontifex.krn,0.9796338677190383,0.9826241336470691
polish,"~1553-1599/08/22
","Di nettare amoroso
",,,,,pl-gd--ee-1638--008-002_il-quarto-libro-de-madrigalia-a-sei-voci-di-nettare-amoroso.krn,0.9581897852822777,0.967120089983175
polish,"~1553-1599/08/22
","In festo S. Petri ad Vincula/Solve iubente Deo
",,,,,pl-gd--ee-1638--002-019_motettorum-pro-festis-totius-anni-in-festo-s-petri-ad-vincula-solve-iubente-deo.krn,0.9959380964793616,0.9923677210417785
polish,"~1553-1599/08/22
","Lasso vedro io mai
",,,,,pl-gd--ee-1638--006-002_il-quinto-libro-de-madrigalia-a-cinque-voci-lasso-vedro-io-mai.krn,0.9377736718207771,0.968010770704751
polish,"~1553-1599/08/22
","Menando un giorno
",,,,,pl-gd--ee-1638--003-018_madrigali-a-quatro-voci-menando-un-giorno.krn,0.992383740146834,0.9995230204132864
polish,"~1553-1599/08/22
","Vezzosi augelli
",,,,,pl-gd--ee-1638--003-014_madrigali-a-quatro-voci-vezzosi-augelli.krn,0.9710880104445712,0.9677708615098879
polish,"~1553-1599/08/22
","Stringeami Galatea
",,,,,pl-gd--ee-1638--007-004_il-terzo-libro-de-madrigalia-a-sei-voci-stringeami-galatea.krn,0.9704961401731289,0.9791590303825234
polish,"~1553-1599/08/22
","Il suo vago gioioso
",,,,,pl-gd--ee-1638--006-008_il-quinto-libro-de-madrigalia-a-cinque-voci-il-suo-vago-gioioso.krn,0.938206750011018,0.9498126855398925
polish,"~1553-1599/08/22
","In festo S. Petri Apostoli/Quem dicunt
",,,,,pl-gd--ee-1638--002-015_motettorum-pro-festis-totius-anni-in-festo-s-petri-apostoli-quem-dicunt.krn,0.9317408102043874,0.933616778614589
polish,"~1553-1599/08/22
","In festo Annunc. B. M. Virg./Gabriel Locutus
",,,,,pl-gd--ee-1638--002-008_motettorum-pro-festis-totius-anni-in-festo-annunc-b-m-virg-gabriel-locutus.krn,0.9487693599259064,0.9490249869458629
polish,"~1553-1599/08/22
","Signor cui gia fu poco
",,,,,pl-gd--ee-1638--005-013_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-signor-cui-gia-fu-poco.krn,NaN,NaN
polish,"~1553-1599/08/22
","Zefiro torna
",,,,,pl-gd--ee-1638--003-022_madrigali-a-quatro-voci-zefiro-torna.krn,0.9168457580885663,0.9098009974631229
polish,"~1553-1599/08/22
","Posso cor mio
",,,,,pl-gd--ee-1638--007-012_il-terzo-libro-de-madrigalia-a-sei-voci-posso-cor-mio.krn,NaN,NaN
polish,"~1553-1599/08/22
","S' io visci cieco
",,,,,pl-gd--ee-1638--006-028_il-quinto-libro-de-madrigalia-a-cinque-voci-s-io-visci-cieco.krn,0.9809159690468521,0.9864743109387073
polish,"~1553-1599/08/22
","In festo Pluri. Mart./Gaudent in coelis
",,,,,pl-gd--ee-1638--002-038_motettorum-pro-festis-totius-anni-in-festo-pluri-mart-gaudent-in-coelis.krn,0.9634346914199153,0.9779935661265414
polish,"~1553-1599/08/22
","Chi vol veder amor
",,,,,pl-gd--ee-1638--006-016_il-quinto-libro-de-madrigalia-a-cinque-voci-chi-vol-veder-amor.krn,0.999945957961234,0.9903198390372929
polish,"~1553-1599/08/22
","Candido leggiadretto
",,,,,pl-gd--ee-1638--003-005_madrigali-a-quatro-voci-candido-leggiadretto.krn,0.9967877402883981,0.999674797795226
polish,"~1553-1599/08/22
","Si che s’al cominciar
",,,,,pl-gd--ee-1638--005-003_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-si-che-s-al-cominciar.krn,0.9624173114482005,0.9648877687726479
polish,"~1553-1599/08/22
","In Dedicatione Templi/O quam metuendus
",,,,,pl-gd--ee-1638--002-042_motettorum-pro-festis-totius-anni-in-dedicatione-templi-o-quam-metuendus.krn,0.9766225896967483,0.9872482782476597
polish,"~1553-1599/08/22
","I lieti amanti e le fanciulle tenere
",,,,,pl-gd--ee-1638--003-019_madrigali-a-quatro-voci-i-lieti-amanti-e-le-fanciulle-tenere.krn,0.9882181963595251,0.984296688628152
polish,"~1553-1599/08/22
","In festo Transfigurationis Domini/Christus Iesus splendor patris
",,,,,pl-gd--ee-1638--002-021_motettorum-pro-festis-totius-anni-in-festo-transfigurationis-domini-christus-iesus-splendor-patris.krn,NaN,NaN
polish,"~1553-1599/08/22
","In festo Apostolorum/Estote fortes in bello
",,,,,pl-gd--ee-1638--002-035_motettorum-pro-festis-totius-anni-in-festo-apostolorum-estote-fortes-in-bello.krn,0.9772490401775625,0.9794544371484418
polish,"~1553-1599/08/22
","Non porta giaccio Aprile
",,,,,pl-gd--ee-1638--008-014_il-quarto-libro-de-madrigalia-a-sei-voci-non-porta-giaccio-aprile.krn,0.9974843959844304,0.9883754809448715
polish,"~1553-1599/08/22
","In festo S. Trinitaris/Te Deum patrem ingenitum
",,,,,pl-gd--ee-1638--002-012_motettorum-pro-festis-totius-anni-in-festo-s-trinitaris-te-deum-patrem-ingenitum.krn,0.9669114974471152,0.9742987524503067
polish,"~1553-1599/08/22
","In festo S. Pauli Apostoli/Hodie Paulus Apostolus
",,,,,pl-gd--ee-1638--002-016_motettorum-pro-festis-totius-anni-in-festo-s-pauli-apostoli-hodie-paulus-apostolus.krn,0.938270732612318,0.9404214952474521
polish,"~1553-1599/08/22
","Dolci son le quardella
",,,,,pl-gd--ee-1638--003-016_madrigali-a-quatro-voci-dolci-son-le-quardella.krn,0.9677568240078326,0.9669308336680345
polish,"~1553-1599/08/22
","Ahi dispietata morte
",,,,,pl-gd--ee-1638--003-015_madrigali-a-quatro-voci-ahi-dispietata-morte.krn,0.9930203482487179,0.997782069401836
polish,"~1553-1599/08/22
","Sento squarciar
",,,,,pl-gd--ee-1638--005-009_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-sento-squarciar.krn,0.9867397999819641,0.9859796674496696
polish,"~1553-1599/08/22
","Non fu mai cervo
",,,,,pl-gd--ee-1638--005-015_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-non-fu-mai-cervo.krn,0.9858953537713779,0.985209835684302
polish,"~1553-1599/08/22
","Se s’acquettasse
","Terza parte
",,,,pl-gd--ee-1638--005-017_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-se-s-acquettasse.krn,NaN,NaN
polish,"~1553-1599/08/22
","Qual per ombrose
",,,,,pl-gd--ee-1638--007-008_il-terzo-libro-de-madrigalia-a-sei-voci-qual-per-ombrose.krn,0.9509297972900134,0.9628364753213128
polish,"~1553-1599/08/22
","La rete fu di queste
",,,,,pl-gd--ee-1638--006-012_il-quinto-libro-de-madrigalia-a-cinque-voci-la-rete-fu-di-queste.krn,0.9567803998522111,0.9486132698333862
polish,"~1553-1599/08/22
","Corbo maluaggio
",,,,,pl-gd--ee-1638--003-028_madrigali-a-quatro-voci-corbo-maluaggio.krn,0.9927971145523251,0.9923185217646076
polish,"~1553-1599/08/22
","Ben puote ella sparire
",,,,,pl-gd--ee-1638--006-011_il-quinto-libro-de-madrigalia-a-cinque-voci-ben-puote-ella-sparire.krn,NaN,NaN
polish,"~1553-1599/08/22
","Qual mormorio soaue
",,,,,pl-gd--ee-1638--005-004_il-primo-libro-de-madrigali-spirituali-a-cinque-voci-qual-mormorio-soaue.krn,0.972924662185092,0.977298141311378
polish,"~1553-1599/08/22
","Dissi a l’amata mia
",,,,,pl-gd--ee-1638--003-002_madrigali-a-quatro-voci-dissi-a-l-amata-mia.krn,0.9893742854950953,0.987656859259622
polish,"~1553-1599/08/22
","Dice la mia bellissima Licori
",,,,,pl-gd--ee-1638--008-009_il-quarto-libro-de-madrigalia-a-sei-voci-dice-la-mia-bellissima-licori.krn,0.9799336515730149,0.998061924434621
polish,"~1553-1599/08/22
","In visitatione B. Maria/Cum iucunditate
",,,,,pl-gd--ee-1638--002-017_motettorum-pro-festis-totius-anni-in-visitatione-b-maria-cum-iucunditate.krn,0.9510299626733681,0.9515474860111406
polish,"~1553-1599/08/22
","Tigre mia
",,,,,pl-gd--ee-1638--007-013_il-terzo-libro-de-madrigalia-a-sei-voci-tigre-mia.krn,0.9565146458899233,0.958710702968218
polish,"~1553-1599/08/22
","Danzana con maniere
",,,,,pl-gd--ee-1638--007-002_il-terzo-libro-de-madrigalia-a-sei-voci-danzana-con-maniere.krn,0.986309817557138,0.9845295733511243
polish,"~1553-1599/08/22
","Che se'l gridar
",,,,,pl-gd--ee-1638--006-025_il-quinto-libro-de-madrigalia-a-cinque-voci-che-se-l-gridar.krn,0.9805248775370926,0.9842856069658843
polish,"~1553-1599/08/22
","In Circuncisione Domini/Magnum haereditatis mysterium
",,,,,pl-gd--ee-1638--002-005_motettorum-pro-festis-totius-anni-in-circuncisione-domini-magnum-haereditatis-mysterium.krn,0.9920902091115961,0.9925632139428788
polish,"~1553-1599/08/22
","Quando ripenso
",,,,,pl-gd--ee-1638--006-003_il-quinto-libro-de-madrigalia-a-cinque-voci-quando-ripenso.krn,0.9949274503034882,0.9784710547806674
polish,"~1553-1599/08/22
","Piangea Filli
",,,,,pl-gd--ee-1638--007-018_il-terzo-libro-de-madrigalia-a-sei-voci-piangea-filli.krn,0.9575739034341482,0.9622362021345613
polish,"~1553-1599/08/22
","In festo SS. Innocentium/Innocentes occisi sunt
",,,,,pl-gd--ee-1638--002-004_motettorum-pro-festis-totius-anni-in-festo-ss-innocentium-innocentes-occisi-sunt.krn,0.9538979457023817,0.9438376165259605
polish,"~1553-1599/08/22
","L'alto et nobil pensier
",,,,,pl-gd--ee-1638--006-017_il-quinto-libro-de-madrigalia-a-cinque-voci-l-alto-et-nobil-pensier.krn,0.9634857671135639,0.9762871310755412
polish,"~1553-1599/08/22
","Non vede un similpar
",,,,,pl-gd--ee-1638--006-027_il-quinto-libro-de-madrigalia-a-cinque-voci-non-vede-un-similpar.krn,NaN,NaN
polish,"~1553-1599/08/22
","O qual gratia
",,,,,pl-gd--ee-1638--006-004_il-quinto-libro-de-madrigalia-a-cinque-voci-o-qual-gratia.krn,NaN,NaN
polish,"~1553-1599/08/22
","In festo S. Crucis/Super omnia
",,,,,pl-gd--ee-1638--002-026_motettorum-pro-festis-totius-anni-in-festo-s-crucis-super-omnia.krn,0.9753475604171042,0.9797306067253561
polish,"~1553-1599/08/22
","In festo Virginum/Veni sponsa Christi
",,,,,pl-gd--ee-1638--002-041_motettorum-pro-festis-totius-anni-in-festo-virginum-veni-sponsa-christi.krn,0.9818441082096778,0.9733629415809392
polish,"~1553-1599/08/22
","E per virtu de l’amorosa speme
",,,,,pl-gd--ee-1638--003-009_madrigali-a-quatro-voci-e-per-virtu-de-l-amorosa-speme.krn,NaN,NaN
polish,"~1553-1599/08/22
","In festo Evangelistarum/Tradent enim vos
",,,,,pl-gd--ee-1638--002-036_motettorum-pro-festis-totius-anni-in-festo-evangelistarum-tradent-enim-vos.krn,0.9608635194674425,0.9563964766799967
polish,"~1553-1599/08/22
","In festo S. Luciae virg. Et mart./In tua patientia
",,,,,pl-gd--ee-1638--002-033_motettorum-pro-festis-totius-anni-in-festo-s-luciae-virg-et-mart-in-tua-patientia.krn,0.9587426466469864,0.9604917395116385
polish,"~1553-1599/08/22
","Due rose fresche
",,,,,pl-gd--ee-1638--006-026_il-quinto-libro-de-madrigalia-a-cinque-voci-due-rose-fresche.krn,0.9922918791166424,0.9961727938174646
polish,"~1553-1599/08/22
","Kyrie eleison
 (Missa super Iniquos odio habui
)",,,,"Sacred; Mass section
",pl-gd--ms-4006--002-001_missa-super-iniquos-odio-habui-kyrie-eleison.krn,NaN,NaN
polish,"~1553-1599/08/22
","In festo S. Thomae/Quia vidisti Me, Thoma
",,,,,pl-gd--ee-1638--002-034_motettorum-pro-festis-totius-anni-in-festo-s-thomae-quia-vidisti-me-thoma.krn,0.9971222924666585,0.9927559359562789
polish,"~1553-1599/08/22
","Dono Cinthia
",,,,,pl-gd--ee-1638--007-014_il-terzo-libro-de-madrigalia-a-sei-voci-dono-cinthia.krn,0.9094663408057477,0.9323593557037904
polish,"~1553-1599/08/22
","Con dolce sguardo
",,,,,pl-gd--ee-1638--007-019_il-terzo-libro-de-madrigalia-a-sei-voci-con-dolce-sguardo.krn,NaN,NaN
polish,"~1553-1599/08/22
","Lasso e conosco hor ben
",,,,,pl-gd--ee-1638--008-016_il-quarto-libro-de-madrigalia-a-sei-voci-lasso-e-conosco-hor-ben.krn,0.9849664225028396,0.9854663866009783
polish,"~1553-1599/08/22
","Filli tu sei piu bella
",,,,,pl-gd--ee-1638--006-018_il-quinto-libro-de-madrigalia-a-cinque-voci-filli-tu-sei-piu-bella.krn,NaN,NaN
