Compositor,Fecha de nacimiento,Titulo de la obra,Movimiento o indicacion de tempo,Opus,Numero de la obra,Genero,Archivo,Beta,J,J_interp10,Beta_new
polish,,"Benedictus
 (Requiem
)","Andante.
",,,"Sacred; Requiem
",pl-wtm--r-1607--001-005_requiem-benedictus.krn,-0.01,0.9904820506293036,0.9490048121763994,0.08
polish,,"Kontredans [3]
",,,,"Secular
",pl-wtm--r-1726--001-003_piekna-dziewczyna-z-gandawy-kontredans-3.krn,,,,NaN
polish,,"Offertorium
 (Missa
)",,,,"Sacred; Mass
",pl-wtm--r-1540--001-005_missa-offertorium.krn,0.76,0.9376827193984328,0.9496253267919114,0.78
polish,,"Wielki Wiesław Mazur
",,,,"Secular; Mazurka
",pl-wtm--r-1340_wielki-wieslaw-mazur.krn,0.28,0.9583745343822372,0.9796895742119288,0.29
polish,,"Allegro
","Allegro
",,,"Secular
",pl-wtm--r-1350--001-010_fraszka-muzyczna-allegro.krn,,,,NaN
polish,,"Allegro
",,,,"Secular
",pl-wtm--r-1350--001-005_fraszka-muzyczna-allegro.krn,,,,NaN
polish,,"Benedictus Terzetto
 (Msza No 8
)",,,,"Sacred; Mass
",pl-wtm--r-1549--001-005_msza-no-8-benedictus-terzetto.krn,,,,NaN
polish,,"Mazur
","Mazur
",,,"Secular; Mazurka
",pl-wtm--r-1420--004_mazur.krn,0.13,0.8974998354251665,0.9934111233136994,0.18
polish,,"Moderato
",,,,"Secular
",pl-wtm--r-1350--001-013_fraszka-muzyczna-moderato.krn,,,,NaN
polish,,"No. 1
 (Oj zoneczka
)","Allegro.
",,,"Secular
",pl-wtm--r-1690--001-002_oj-zoneczka-no-1.krn,0.6,0.9656941685756848,0.9990013721668642,0.7
polish,,"Seksty proste
",,,,"Secular
",pl-wtm--r-1461--001-011_wszechstronne-cwiczenia-glosowe-seksty-proste.krn,,,,NaN
polish,,"Graduale
 (Msza No 1
)",,,,"Sacred; Mass
",pl-wtm--r-1539--001-003_msza-no-1-graduale.krn,,,,NaN
polish,,"Graduale
 (Missa
)","Andantino.
",,,"Sacred; Mass
",pl-wtm--r-1540--001-003_missa-graduale.krn,,,,NaN
polish,,"Polonez
",,,,"Secular; Polonaise
",pl-wtm--r-1419_polonez.krn,1.01,0.9190630953913717,0.9455248673517948,1.12
polish,,"Benedictus
",,,,,pl-wtm--r-1431_benedictus.krn,0.63,0.9885108187181888,0.9988739026816276,0.62
polish,,"Pełne radosci zabłysło swieto
","Andantino
",,,,pl-wtm--r-1518_pelne-radosci-zablyslo-swieto.krn,0.36,0.9312407040053976,0.951343636572434,0.32
polish,,"Credo
 (Msza Swieta
)","Allo moderato
",,,"Sacred; Mass
",pl-kozmzk--mzk-m-26--001-004_msza-swieta-credo.krn,0.3,0.9650752374725668,0.9779562999042136,0.37
polish,,"Credo
 (Msza in F
)",,,,"Sacred; Mass
",pl-wtm--r-1543--001-004_msza-in-f-credo.krn,,,,NaN
polish,,"Sanctus
 (Missa No 13
)","Adagio.
",,,"Sacred; Mass
",pl-wtm--r-1552--001-006_missa-no-13-sanctus.krn,1.24,0.9267935674698438,0.981767141911576,1.32
polish,,"Allegro moderato
",,,,"Secular
",pl-wtm--r-1461--001-019_wszechstronne-cwiczenia-glosowe-allegro-moderato.krn,0.91,0.5417972216651363,0.5559425106635243,0.9
polish,,"Kwinty proste
",,,,"Secular
",pl-wtm--r-1461--001-009_wszechstronne-cwiczenia-glosowe-kwinty-proste.krn,,,,NaN
polish,,"Benedictus
 (Msza No 14
)",,,,"Sacred; Mass
",pl-wtm--r-1555--001-007_msza-no-14-benedictus.krn,1.03,0.9822641291934612,0.96969951259805,1.06
polish,,"No. 5 - Allegro moderato
 (Okropnosc czyli Nowa Lafarge
)","No 5. All..o mod..to
",,,"Secular
",pl-wtm--r-1664--001-006_okropnosc-czyli-nowa-lafarge-no-5-allegro-moderato.krn,,,,NaN
polish,,"No. 3
 (Oj zoneczka
)",,,,"Secular
",pl-wtm--r-1690--001-004_oj-zoneczka-no-3.krn,,,,NaN
polish,,"Molto adagio
",,,,Adagio,pl-wtm--r-1461--001-023_wszechstronne-cwiczenia-glosowe-molto-adagio.krn,-1.1,0.2097097895692533,0.2003526504297995,-0.73
polish,,"No. 7 - Quodlibet
 (Okropnosc czyli Nowa Lafarge
)",,,,"Secular
",pl-wtm--r-1664--001-008_okropnosc-czyli-nowa-lafarge-no-7-quodlibet.krn,0.48,0.955430288682452,0.952249111104552,0.51
polish,,"Sanctus
 (Msza No 1
)",,,,"Sacred; Mass
",pl-wtm--r-1539--001-006_msza-no-1-sanctus.krn,,,,NaN
polish,,"Allegro moderato
 (Quartetto
)",,,,Quartet,pl-wtm--r-1432--001-001_quartetto-allegro-moderato.krn,0.54,0.9632939420342516,0.8395820329662101,0.5
polish,,"Kyrie
 (Msza No 8
)",,,,"Sacred; Mass
",pl-wtm--r-1549--001-001_msza-no-8-kyrie.krn,,,,NaN
polish,,"Gloria
 (Msza No 1
)",,,,"Sacred; Mass
",pl-wtm--r-1539--001-002_msza-no-1-gloria.krn,,,,NaN
polish,,"Andantino
 (Naszych pol, biednych chat
)","Andantino,
",,,,pl-wtm--r-1519--001-001_naszych-pol-biednych-chat-andantino.krn,0.39,0.9981590155341952,0.977661260109043,0.31
polish,,"Sanctus
 (Missa
)",,,,"Sacred; Mass
",pl-wtm--r-1540--001-006_missa-sanctus.krn,,,,NaN
polish,,"Graduale
 (Msza in Es No 3
)",,,,"Sacred; Mass
",pl-wtm--r-1542--001-003_msza-in-es-no-3-graduale.krn,,,,NaN
polish,,"Hymn do swietej Cecylii
","Andante
",,,"Sacred; Hymn
",pl-wtm--r-1579-1_hymn-do-swietej-cecylii.krn,0.58,0.954989622803928,0.9629813731961782,0.62
polish,,"No. 2
","andantino quasi Allegretto
",,,"Secular
",pl-wtm--r-1447--001-002_spiewki-z-obrazku-dramatycznego-floryna-no-2.krn,0.66,0.9956675545199614,0.9964395992046364,0.77
polish,,"Credo
 (No. 19
)","Adagio.
",,,"Sacred; Mass
",pl-wtm--r-1427--001-004_no-19-credo.krn,,,,NaN
polish,,"Starodawnym obyczajem
","Tempo di Polacca
",,,,pl-wtm--r-1635_starodawnym-obyczajem.krn,0.54,0.9172196657907926,0.9615713879509846,0.57
polish,,"Pod strychem
","Allegretto.
",,,,pl-wtm--r-1477_pod-strychem.krn,,,,NaN
polish,,"Danse Cracovienne
",,,,"Secular; Krakowiak
",pl-wtm--r-1404--001_danse-cracovienne.krn,0.65,0.9788403955144608,0.9880950684615228,0.64
polish,,"Aria per il Tenore
 (Stabat Mater
)","Andantino ma non troppo.
",,,"Sacred
",pl-wtm--r-1564--001-008_stabat-mater-aria-per-il-tenore.krn,0.31,0.9931243092271372,0.9825614073884638,0.37
polish,,"Tempo di marcia
 (Noc i poranek w obozie
)","Tempo di Marcia.
",,,"Secular
",pl-wtm--r-1723--001-001_noc-i-poranek-w-obozie-tempo-di-marcia.krn,,,,NaN
polish,,"Offertorium
 (Missa No 13
)",,,,"Sacred; Mass
",pl-wtm--r-1552--001-005_missa-no-13-offertorium.krn,0.59,0.9906464156019448,0.989369552813284,0.56
polish,,"Ave maris stella
","Andante
",,,"Sacred
",pl-wtm--r-1348_ave-maris-stella.krn,,,,NaN
polish,,"Jak goniec leci przede mna
","Maestoso.
",,,,pl-wtm--r-1590_jak-goniec-leci-przede-mna.krn,0.4,0.9277171416998338,0.9459446445599572,0.37
polish,,"No. 4
","All.°. mode.to. Nº 4.
",,,"Secular
",pl-wtm--r-1423--001-004_les-amours-du-village-no-4.krn,,,,NaN
polish,,"Allegro moderato
","Allegro moderato
",,,"Secular
",pl-wtm--r-1461--001-017_wszechstronne-cwiczenia-glosowe-allegro-moderato.krn,0.7,0.2631497863382086,0.2666220270125545,0.26
polish,,"Na skały ułomku
",,,,,pl-wtm--r-1498_na-skaly-ulomku.krn,,,,NaN
polish,,"Credo
 (Msza No 8
)","Maestoso.
",,,"Sacred; Mass
",pl-wtm--r-1549--001-003_msza-no-8-credo.krn,0.42,0.9835825642425438,0.995666580018672,0.36
polish,,"Swiety
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-8--001-004_requiem-swiety.krn,,,,NaN
polish,,"Marcia funebre
",,,,,pl-wtm--r-1669_marcia-funebre.krn,1.04,0.9973164469558604,0.9840790339181982,1.13
polish,,"Mazur Zgoda do baletu Wesele w Ojcowie
",,,,"Secular
",pl-wtm--r-1741_mazur-zgoda-do-baletu-wesele-w-ojcowie.krn,0.49,0.9913136639021836,0.9926220454083132,0.52
polish,,"Mazur chłopski
",,,,"Secular
",pl-wtm--r-1350--001-004_fraszka-muzyczna-mazur-chlopski.krn,,,,NaN
polish,,"Hołd swej czci niosa rodacy
",,,,"Secular
",pl-wtm--r-1646_hold-swej-czci-niosa-rodacy.krn,0.53,0.9950840177713404,0.9497609981613864,0.53
polish,,"No. 2
","No 2. Moderato.
",,,"Secular
",pl-wtm--r-1423--001-002_les-amours-du-village-no-2.krn,0.41,0.984640545717677,0.9514776218516312,0.21
polish,,"Och, ty nie wiesz pewno wcale
","All.o. modera_to_
",,,,pl-wtm--r-1465_och-ty-nie-wiesz-pewno-wcale.krn,,,,NaN
polish,,"Marsz załobny
",,,,"Secular; March
",pl-wtm--r-1347_marsz-zalobny.krn,1.16,0.9575261341150932,0.9719166390850584,1.27
polish,,"No. 3
",,,,"Secular
",pl-wtm--r-1447--001-003_spiewki-z-obrazku-dramatycznego-floryna-no-3.krn,0.57,0.994470232726802,0.9692158892066104,0.53
polish,,"Aria
 (Stabat Mater
)","Adagio
",,,"Sacred
",pl-wtm--r-1564--001-003_stabat-mater-aria.krn,0.52,0.9637473589159992,0.9762890338717798,0.43
polish,,"Spiew Placyda z operetki Piorun
","Allegretto.
",,,"Secular
",pl-wtm--r-1445_spiew-placyda-z-operetki-piorun.krn,,,,NaN
polish,,"Mazur zgoda
",,,,"Secular; Mazurka
",pl-wtm--r-1404--003_mazur-zgoda.krn,0.21,0.9888153091917278,0.9788660024710104,0.18
polish,,"Antiphona
 (Antiphonae ad Vesperas
)",,,,"Sacred; Vespers
",pl-wtm--r-1588--001-003_antiphonae-ad-vesperas-antiphona.krn,,,,NaN
polish,,"Przyjdzie czas
","No. 11. Allegro moderato.
",,,"Secular
",pl-wtm--r-1654_przyjdzie-czas.krn,0.66,0.9427764240268136,0.9410822724425362,0.84
polish,,"Mazur grany na balu w zamku
",,,,"Secular; Mazurka
",pl-wtm--r-1700-1_mazur-grany-na-balu-w-zamku.krn,0.3,0.9585490620584172,0.965851380796927,0.51
polish,,"Dziewczyna w Dabrowie
","Allegro
",,,,pl-wtm--r-1472_dziewczyna-w-dabrowie.krn,1.01,0.9759495696892124,0.9742627556479057,0.97
polish,,"No. 2 - Allegretto
 (Okropnosc czyli Nowa Lafarge
)","Allegretto
",,,"Secular
",pl-wtm--r-1664--001-003_okropnosc-czyli-nowa-lafarge-no-2-allegretto.krn,,,,NaN
polish,,"Marcia
","Marcia
",,,"Secular; March
",pl-wtm--r-1343_marcia.krn,0.13,0.9630739629018692,0.9714072241164464,0.11
polish,,"Adagio
","Adagio
",,,Adagio,pl-wtm--r-1461--001-003_wszechstronne-cwiczenia-glosowe-adagio.krn,,,,NaN
polish,,"Te Deum
","Maestoso.
",,,,pl-wtm--r-1670_te-deum.krn,0.77,0.9198459209260912,0.9270889731847962,0.74
polish,,"Mazur Rok 1869
",,,,"Secular; Mazurka
",pl-wtm--r-1394_mazur-rok-1869.krn,-0.17,0.9916735604704868,0.9889769896550048,0.0
polish,,"Allegro
",,,,"Secular
",pl-wtm--r-1700-2_allegro.krn,0.6,0.9971416435163052,0.8311447375220453,0.66
polish,,"Offertorium
 (Requiem
)",,,,"Sacred; Requiem
",pl-wtm--r-1607--001-003_requiem-offertorium.krn,-0.0,0.9933960384412454,0.9755042372283708,-0.05
polish,,"Dumka
",,,,"Secular
",pl-wtm--r-1461--001-031_wszechstronne-cwiczenia-glosowe-dumka.krn,,,,NaN
polish,,"Słowiku, co pełen miłosci zawodzisz spiew
","Allegretto.
",,,,pl-wtm--r-1463_slowiku-co-pelen-milosci-zawodzisz-spiew.krn,,,,NaN
polish,,"Graduale
 (Missa No 13
)",,,,"Sacred; Mass
",pl-wtm--r-1552--001-003_missa-no-13-graduale.krn,0.32,0.9724962131679704,0.9912284988195976,0.36
polish,,"Credo
 (Msza No 1
)",,,,"Sacred; Mass
",pl-wtm--r-1539--001-004_msza-no-1-credo.krn,,,,NaN
polish,,"Gloria
 (Msza No 14
)","Allegro moderato.
",,,"Sacred; Mass
",pl-wtm--r-1555--001-002_msza-no-14-gloria.krn,1.17,0.9224038819595872,0.9160600968899272,0.92
polish,,"O Pani swiata, gwiazdo zbawienia
","Andante.
",,,,pl-wtm--r-1428_o-pani-swiata-gwiazdo-zbawienia.krn,,,,NaN
polish,,"Mazur G nr 1
","All..o mod to
",,,"Secular; Mazurka
",pl-wtm--r-1342_mazur-g-nr-1.krn,0.35,0.989744441981392,0.9899118062105068,0.23
polish,,"No. 7 - Presto
 (Okropnosc czyli Nowa Lafarge
)",,,,"Secular
",pl-wtm--r-1664--001-009_okropnosc-czyli-nowa-lafarge-no-7-presto.krn,,,,NaN
polish,,"[Piano music]
",,,,"Secular
",pl-wtm--r-1405--002_piano-music.krn,0.34,0.9645550364073496,0.957453585414065,0.43
polish,,"Benedictus
 (Missa No 13
)","Andantino.
",,,"Sacred; Mass
",pl-wtm--r-1552--001-007_missa-no-13-benedictus.krn,0.44,0.9857913117447876,0.9645923446083116,0.47
polish,,"Marsz Podchorazych
",,,,"Secular; March
",pl-wtm--r-1418_marsz-podchorazych.krn,,,,NaN
polish,,"Benedictus
 (Msza Swieta
)","Andantino.
",,,"Sacred; Mass
",pl-kozmzk--mzk-m-26--001-007_msza-swieta-benedictus.krn,-0.09,0.944731746412323,0.960782884652644,-0.04
polish,,"Le Grande Marche Guerres
","Allegro
",,,"Secular; March
",pl-wtm--r-1725_le-grande-marche-guerres.krn,0.7,0.9953021328484056,0.9608714810180504,0.67
polish,,"Allegro moderato
","Allegro moderato.
",,,"Secular
",pl-wtm--r-1461--001-032_wszechstronne-cwiczenia-glosowe-allegro-moderato.krn,0.68,0.9635372524666104,0.996051505625868,0.67
polish,,"Pas de deux wegierskie z baletu Asmodea
","Andante.
",,,"Secular
",pl-wtm--r-1399_pas-de-deux-wegierskie-z-baletu-asmodea.krn,0.41,0.9830125266204318,0.9964930465305348,0.54
polish,,"Polonez na wielka orkiestre
","Polonez
",,,,pl-wtm--r-1674_polonez-na-wielka-orkiestre.krn,0.58,0.9676366200801708,0.9653575573269142,0.63
polish,,"Maestoso
",,,,"Secular
",pl-wtm--r-1400--002_maestoso.krn,,,,NaN
polish,,"Agnus Dei
 (Msza No 15
)",,,,"Sacred; Mass
",pl-wtm--r-1556--001-006_msza-no-15-agnus-dei.krn,0.96,0.9648021961354976,0.9575250675112432,0.86
polish,,"Z nadchodzaca kazda wiosna
",,,,,pl-wtm--r-1630_z-nadchodzaca-kazda-wiosna.krn,,,,NaN
polish,,"Marcia Fenebre
","Allegro maestoto.
",,,"Sacred; March
",pl-wtm--r-1576_marcia-fenebre.krn,0.95,0.9540874647436368,0.955074890510006,0.96
polish,,"Agnus Dei
 (Msza No 9
)",,,,"Sacred; Mass
",pl-wtm--r-1544--001-008_msza-no-9-agnus-dei.krn,0.75,0.9603745100684036,0.9512018436697364,0.63
polish,,"Taniec tyrolski z baletu Sen Dansomana
","Allegro moderato.
",,,"Secular
",pl-wtm--r-1339_taniec-tyrolski-z-baletu-sen-dansomana.krn,0.26,0.9961497238329472,0.9935162984923732,0.3
polish,,"Agnus Dei
 (Missa
)",,,,"Sacred; Mass
",pl-wtm--r-1540--001-008_missa-agnus-dei.krn,0.8,0.9887292761008296,0.9838328010180548,0.84
polish,,"Antiphona
 (Antiphonae ad Vesperas
)",,,,"Sacred; Vespers
",pl-wtm--r-1588--001-004_antiphonae-ad-vesperas-antiphona.krn,,,,NaN
polish,,"Opatrznosci wiernych
","Adagio.
",,,,pl-wtm--r-1587_opatrznosci-wiernych.krn,,,,NaN
polish,,"Adagio
 (Stabat Mater
)","Adagio
",,,Adagio,pl-wtm--r-1564--001-004_stabat-mater-adagio.krn,1.18,0.96629607872714,0.9724700194172564,1.26
polish,,"Do re mi
",,,,"Secular
",pl-wtm--r-1461--001-002_wszechstronne-cwiczenia-glosowe-do-re-mi.krn,,,,NaN
polish,,"Wariacje [post correcturam]
",,,,"Secular; Variations
",pl-wtm--r-1410--pc1_wariacje-post-correcturam-pc1.krn,0.66,0.9776615263656198,0.981474784604232,0.56
polish,,"Marcia
 (Hans Jurga
)",,,,"Secular
",pl-wtm--r-1762--001-004_hans-jurga-marcia.krn,,,,NaN
polish,,"Mazur
",,,,"Secular; Mazurka
",pl-wtm--r-1368_mazur.krn,0.1,0.9466700851839254,0.933976202330492,0.19
polish,,"Septymy proste
",,,,"Secular
",pl-wtm--r-1461--001-013_wszechstronne-cwiczenia-glosowe-septymy-proste.krn,,,,NaN
polish,,"Menuetto
 (Quartetto
)","Presto
",,,Quartet,pl-wtm--r-1432--001-003_quartetto-menuetto.krn,0.29,0.9619761300277826,0.975971292467372,0.03
polish,,"Adagio maestoso
 (Marsz załobny No. 4
)","Adgio maestoso.
",,,Adagio,pl-wtm--r-1582--001-002_marsz-zalobny-no-4-adagio-maestoso.krn,0.92,0.9607653224338022,0.9721811160216688,0.88
polish,,"Agnus Dei
 (Msza in F
)","Andante
",,,"Sacred; Mass
",pl-wtm--r-1543--001-007_msza-in-f-agnus-dei.krn,,,,NaN
polish,,"Spiew o Kosciołku
","Allegro.
",,,,pl-wtm--r-1473_spiew-o-kosciolku.krn,0.59,0.9750462192738064,0.9763920745654836,0.42
polish,,"Kto otrze łze niedoli
",,,,"Secular
",pl-wtm--r-1660_kto-otrze-lze-niedoli.krn,,,,NaN
polish,,"O Bozym Narodzeniu
",,,,,pl-wtm--r-1491_o-bozym-narodzeniu.krn,0.64,0.9492296554350048,0.9442891532308824,0.57
polish,,"Sami tylko kominiarze
",,,,"Secular
",pl-wtm--r-1652_sami-tylko-kominiarze.krn,,,,NaN
polish,,"Walc
",,,,"Secular; Waltz
",pl-wtm--r-1406_walc.krn,0.35,0.9680409178327628,0.9627700521213346,0.3
polish,,"Graduale
 (Msza No 14
)",,,,"Sacred; Mass
",pl-wtm--r-1555--001-003_msza-no-14-graduale.krn,,,,NaN
polish,,"Bartek Mazur na zadanie
",,,,"Secular; Mazurka
",pl-wtm--r-1401_bartek-mazur-na-zadanie.krn,-0.11,0.9493972294914236,0.9769159796692352,0.01
polish,,"Morze/Czasami w zyciu cos sie wydarzy
",,,,"Secular
",pl-wtm--a-31-365-79_morze-czasami-w-zyciu-cos-sie-wydarzy.krn,0.02,0.90857293633906,0.93268163791612,-0.02
polish,,"Najwiekszy figlarz – to serce/Mogłby sie ktos zapytac mnie
","SLOW-FOX
",,,"Secular
",pl-wtm--a-41-956-96_najwiekszy-figlarz-to-serce-moglby-sie-ktos-zapytac-mnie.krn,0.34,0.9736571611617552,0.9461506889786429,0.32
polish,,"Te splendor et virtus patris
",,,,"Sacred
",pl-kk--kk-i-320--001_te-splendor-et-virtus-patris.krn,0.02,0.9483287896790858,0.9440839630110284,0.06
polish,,"Sub tuum praesidium
",,,,"Sacred
",pl-kk--kk-i-320--002_sub-tuum-praesidium.krn,-0.06,0.9768348619881004,0.975079676815236,-0.04
polish,,"Polonez
",,,,"Secular; Polonaise
",pl-wtm--ii-30-052_polonez.krn,0.76,0.9204515090178252,0.9250588385607592,0.77
polish,,"O beatam Matrem
",,,,"Sacred
",pl-cz--iii-102_o-beatam-matrem.krn,0.35,0.9881227226068005,0.9940070353395414,0.5
polish,,"Ave Mater
 (Offertorium
)",,,,"Sacred
",pl-cz--iii-98--001-001_offertorium-ave-mater.krn,0.94,0.9996648589269344,0.9870610076018926,0.93
polish,,"Sancte Patrone
",,,,"Sacred
",pl-cz--iii-101_sancte-patrone.krn,0.63,0.9926849133758724,0.97833764023033,0.68
polish,,"Ave Te in Matrem
",,,,"Sacred
",pl-cz--iii-103_ave-te-in-matrem.krn,0.82,0.9558657447607464,0.9378320422089048,0.74
polish,,"Ad Te Deum
",,,,"Sacred
",pl-cz--iii-104_ad-te-deum.krn,0.59,0.967231107586516,0.9699781633449456,0.56
polish,,"Ad te concurrimus
",,,,"Sacred
",pl-cz--iii-100--pc0_ad-te-concurrimus-pc0.krn,0.68,0.9879451962152368,0.991197938892572,0.62
polish,,"Mater pietatis
",,,,"Sacred
",pl-cz--iii-97_mater-pietatis.krn,0.5,0.978276816544884,0.9953479577613616,0.49
polish,,"Eia omnes
 (Offertorium
)",,,,"Sacred
",pl-cz--iii-98--001-002_offertorium-eia-omnes.krn,0.58,0.932887818460744,0.9468699447153472,0.57
polish,,"Ad te concurrimus [post correcturam]
",,,,"Sacred
",pl-cz--iii-100--pc1_ad-te-concurrimus-post-correcturam-pc1.krn,0.7,0.9874154846016444,0.9822366614625716,0.64
polish,,"Quia pius es
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-011_requiem-quia-pius-es.krn,,,,NaN
polish,,"Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-001_requiem-requiem.krn,0.42,0.95771803930389,0.9714612090447978,0.43
polish,,"Polonaise in D
",,,,,pl-wnifc--6854-n--003_polonaise-in-d.krn,0.39,0.9876391017339674,0.994153157993789,0.31
polish,,"Polonaise in F
",,,,,pl-wnifc--6854-n--005_polonaise-in-f.krn,0.67,0.9849455790842064,0.9569617688554968,0.56
polish,,"O rex intende hostias
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-009_requiem-o-rex-intende-hostias.krn,1.22,0.9539075718159172,0.9718752249196936,1.04
polish,,"Agnus Dei
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-010_requiem-agnus-dei.krn,1.1,0.980290514959711,0.9765038419153376,1.1
polish,,"Sanctus
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-008_requiem-sanctus.krn,0.82,0.9617740630394412,0.9603822626562156,0.84
polish,,"Tuba mirrum
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-003_requiem-tuba-mirrum.krn,1.35,0.9556160999013932,0.9723538205352188,1.31
polish,,"Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-001_requiem-requiem.krn,0.87,0.958462275012502,0.964839885799354,0.78
polish,,"Confutatis
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-005_requiem-confutatis.krn,0.88,0.9780934844442783,0.9761971319411512,0.84
polish,,"Tuba mirrum
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-003_requiem-tuba-mirrum.krn,1.37,0.9591265958159156,0.9620808939027896,1.3
polish,,"Agnus Dei
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-010_requiem-agnus-dei.krn,1.09,0.98157716193841,0.9867986994206788,1.03
polish,,"Judex ergo
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-004_requiem-judex-ergo.krn,1.06,0.9610787651564676,0.955728743461822,0.98
polish,,"Sanctus
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-008_requiem-sanctus.krn,0.83,0.96649826695682,0.9822378880722054,0.87
polish,,"Dies irae
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-002_requiem-dies-irae.krn,1.0,0.962313326730625,0.958310726017863,0.89
polish,,"Judex ergo
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-004_requiem-judex-ergo.krn,0.54,0.9976336952209598,0.8260731560287663,0.58
polish,,"O rex intende hostias
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-009_requiem-o-rex-intende-hostias.krn,1.23,0.9669096896619792,0.969064021287302,1.11
polish,,"Polonaise in c
",,,,,pl-wnifc--6854-n--004_polonaise-in-c.krn,0.36,0.983903146914635,0.9778993485955524,-0.02
polish,,"Dies irae
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-002_requiem-dies-irae.krn,0.88,0.9507832695765774,0.9549910188484984,0.84
polish,,"Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--ii-129--001-012_requiem-requiem.krn,0.34,0.9992487943646868,0.9815033031910328,0.37
polish,,"Requiem
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-012_requiem-requiem.krn,0.89,0.961585155270682,0.9729711789534018,0.73
polish,,"Confutatis
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-005_requiem-confutatis.krn,0.44,0.9859045891741964,0.9863300799679376,0.47
polish,,"Quia pius es
 (Requiem
)",,,,"Sacred; Requiem
",pl-cz--iii-357--001-011_requiem-quia-pius-es.krn,,,,NaN
polish,,"Andante
 (Symfonia in D
)",,,,"Secular
",pl-sa--237-a-vi-41--001-002_symfonia-in-d-andante.krn,,,,NaN
polish,,"Allegro
 (Symfonia in D
)","Allegro assai
",,,"Secular
",pl-sa--237-a-vi-41--001-001_symfonia-in-d-allegro.krn,1.02,0.9693495569736248,0.9785252203888214,1.04
polish,,"Presto
 (Symfonia in D
)",,,,"Secular
",pl-sa--237-a-vi-41--001-004_symfonia-in-d-presto.krn,0.72,0.9549390165822976,0.9526655595804516,0.63
polish,,"Menuet
 (Symfonia in D
)",,,,"Secular
",pl-sa--237-a-vi-41--001-003_symfonia-in-d-menuet.krn,0.35,0.9426984982082964,0.9640952064739146,0.19
polish,,"Andante
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-003_partita-dis-andante.krn,,,,NaN
polish,,"Menuetto
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-002_partita-dis-menuetto.krn,,,,NaN
polish,,"Presto
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-004_partita-dis-presto.krn,,,,NaN
polish,,"Allegro
 (Partita Dis
)",,,,Partita,pl-cz--iii-366--001-001_partita-dis-allegro.krn,0.5,0.9765983423084652,0.978724690915058,0.48
polish,,"Kyrie
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-001_missa-ex-d-kyrie.krn,0.91,0.9797539243641584,0.9799628048802056,0.9
polish,,"Virgo prudentissima
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-003_litaniae-virgo-prudentissima.krn,0.79,0.9836972005573086,0.9442993089864696,0.7
polish,,"Salus infirmorum
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-005_litaniae-salus-infirmorum.krn,0.78,0.9803667458262756,0.9619112763779648,0.81
polish,,"Sancta Maria
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-002_litaniae-sancta-maria.krn,1.09,0.9854820718703796,0.9740234069845058,1.0
polish,,"Dona nobis
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-007_missa-ex-d-dona-nobis.krn,1.45,0.9544577636926552,0.950043983568817,1.38
polish,,"Agnus Dei
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-006_missa-ex-d-agnus-dei.krn,1.17,0.9828074966870934,0.9688543849647908,1.05
polish,,"Regina angelorum
 (Litaniae
)",,,,"Sacred; Mass
",pl-cz--iii-31--001-006_litaniae-regina-angelorum.krn,0.93,0.9537674739569344,0.9566956435334472,0.86
polish,,"Benedictus
 (Missa ex D
)",,,,"Sacred; Mass
",pl-cz--iii-32--001-005_missa-ex-d-benedictus.krn,0.96,0.9702715733395416,0.9891084393807074,0.87
