composer,birth_year,composer_index,serie,length_notes_shuffle,z_notes_shuffle,p_value_notes_shuffle,p_raw_notes_shuffle,pe_obs_notes_shuffle,mu_null_notes_shuffle,sigma_null_notes_shuffle,length_intervals_shuffle,z_intervals_shuffle,p_value_intervals_shuffle,p_raw_intervals_shuffle,pe_obs_intervals_shuffle,mu_null_intervals_shuffle,sigma_null_intervals_shuffle,length_notes_iaaft,z_notes_iaaft,p_value_notes_iaaft,p_raw_notes_iaaft,pe_obs_notes_iaaft,mu_null_notes_iaaft,sigma_null_notes_iaaft,length_intervals_iaaft,z_intervals_iaaft,p_value_intervals_iaaft,p_raw_intervals_iaaft,pe_obs_intervals_iaaft,mu_null_intervals_iaaft,sigma_null_intervals_iaaft,birth_year_num,composer_index_num
Mozart,1756,6,Serie_540,1317,-29.590711746259174,0.000999000999000999,0.0,0.7788803669854578,0.922486308969334,0.004853074951873394,1317,-31.2042589231735,0.000999000999000999,0.0,0.8454813572489843,0.9511268196854972,0.003385610364810055,1317,-51.20429251572903,0.000999000999000999,0.0,0.7788803669854578,0.9414004374801394,0.0031739540282635158,1317,-15.416166446103814,0.0012484394506866417,0.0,0.8454813572489843,0.9226064290121448,0.0050028696844183745,1756,6
Mozart,1756,6,Serie_541,2675,-73.7608247821096,0.000999000999000999,0.0,0.710868547860523,0.9441653037475086,0.0031628816051901152,2675,-78.3971735112246,0.000999000999000999,0.0,0.8094080557038085,0.970047410824188,0.002049045238823308,2675,-117.92950705316264,0.000999000999000999,0.0,0.710868547860523,0.958657170009544,0.0021011588052964373,2675,-59.4845831574561,0.0012484394506866417,0.0,0.8094080557038085,0.9574972406485905,0.002489538920576933,1756,6
Mozart,1756,6,Serie_542,1138,-20.648480410283252,0.000999000999000999,0.0,0.7693360837736105,0.893929870187174,0.00603404143733085,1138,-35.13943825317914,0.000999000999000999,0.0,0.825688574236438,0.9487840813837507,0.00350305847977453,1138,-36.97718190160076,0.000999000999000999,0.0,0.7693360837736105,0.9221514806135273,0.004132694515406035,1138,-29.097987733564683,0.0012484394506866417,0.0,0.825688574236438,0.939305679875061,0.0039046378972647992,1756,6
Mozart,1756,6,Serie_543,1046,-60.467260595298335,0.000999000999000999,0.0,0.6639461773701665,0.9305790766937305,0.004409541571729417,1046,-50.23808308816203,0.000999000999000999,0.0,0.731575443792869,0.9343069031454354,0.004035413910932791,1046,-76.15899753098073,0.000999000999000999,0.0,0.6639461773701665,0.9359427107174927,0.0035714300629637453,1046,-25.119242620540152,0.0012484394506866417,0.0,0.731575443792869,0.8952026476130385,0.006514018208748482,1756,6
Mozart,1756,6,Serie_544,2182,-39.98441583181629,0.000999000999000999,0.0,0.8029424789678868,0.9411117762317588,0.003455578739603049,2182,-29.215350304615004,0.000999000999000999,0.0,0.878482824409804,0.9596750309311477,0.0027790940609915674,2182,-58.22319665185274,0.000999000999000999,0.0,0.8029424789678868,0.9551653935838318,0.0026144719522386618,2182,-20.75147029827563,0.0012484394506866417,0.0,0.878482824409804,0.9473163054449834,0.0033170411563993706,1756,6
Mozart,1756,6,Serie_545,905,-27.475759017434555,0.000999000999000999,0.0,0.7130753560539921,0.8898068775845325,0.006432270767056758,905,-25.71003386821005,0.000999000999000999,0.0,0.8358647966711052,0.9362808003679208,0.0039057126183321754,905,-43.959151299364514,0.000999000999000999,0.0,0.7130753560539921,0.9135019283251925,0.004559382207046792,905,-24.002652804129117,0.0012484394506866417,0.0,0.8358647966711052,0.9308295819565946,0.003956428735625122,1756,6
Mozart,1756,6,Serie_547,2277,-77.78783622036104,0.000999000999000999,0.0,0.7276154357245956,0.9574499291332926,0.0029546328137680937,2277,-63.52898425550057,0.000999000999000999,0.0,0.8428976356199174,0.9729422348913039,0.0020470120968465954,2277,-67.48573481914184,0.000999000999000999,0.0,0.7276154357245956,0.9345029746247342,0.0030656484582198902,2277,-57.83871924291495,0.0012484394506866417,0.0,0.8428976356199174,0.9679368013003813,0.0021618591718000533,1756,6
Mozart,1756,6,Serie_548,2068,-39.57767523971683,0.000999000999000999,0.0,0.7975653509542028,0.9403300473932236,0.0036072026862192788,2068,-40.48457217661281,0.000999000999000999,0.0,0.8648418740106912,0.964532429682838,0.002462433226100292,2068,-68.17790136500822,0.000999000999000999,0.0,0.7975653509542028,0.9606010453749507,0.0023913275585866704,2068,-8.80784324899299,0.0012484394506866417,0.0,0.8648418740106912,0.9153592054138825,0.005735493920031667,1756,6
Mozart,1756,6,Serie_551,2058,-31.358953086953065,0.000999000999000999,0.0,0.7775944518710234,0.9174830561140969,0.004460882474462272,2058,-42.00443920975127,0.000999000999000999,0.0,0.8792235992922663,0.9692690164653704,0.002143711923481654,2058,-59.87479657688855,0.000999000999000999,0.0,0.7775944518710234,0.9435539646087777,0.0027717758092862415,2058,-37.55038565947311,0.0012484394506866417,0.0,0.8792235992922663,0.9653990325313978,0.0022949280473605832,1756,6
Mozart,1756,6,Serie_552,2264,-47.45189863309413,0.000999000999000999,0.0,0.7058331732113847,0.9108555157119624,0.004320635178074625,2264,-66.00770277843867,0.000999000999000999,0.0,0.8262550406436392,0.9689766406562847,0.0021621961378008353,2264,-80.55181027432431,0.000999000999000999,0.0,0.7058331732113847,0.943084394468035,0.0029453245116239624,2264,-48.94910190425519,0.0012484394506866417,0.0,0.8262550406436392,0.9594207320339396,0.0027204930470588313,1756,6
Mozart,1756,6,Serie_553,918,-27.600960767649056,0.000999000999000999,0.0,0.7375564973507794,0.8990006156543559,0.005849220962366072,918,-26.565243355521584,0.000999000999000999,0.0,0.804492068912822,0.9254033765871302,0.004551485038407406,918,-45.08541200580039,0.000999000999000999,0.0,0.7375564973507794,0.9208177746376874,0.004064757737232851,918,-14.56239705003132,0.0012484394506866417,0.0,0.804492068912822,0.8966079673298774,0.0063255999750986905,1756,6
Mozart,1756,6,Serie_555,1991,-51.78260386419994,0.000999000999000999,0.0,0.6697782209542313,0.9114264824245959,0.004666591546923518,1991,-54.625660887600226,0.000999000999000999,0.0,0.8252961968836746,0.9623034304055821,0.0025081112300649067,1991,-77.51713989577493,0.000999000999000999,0.0,0.6697782209542313,0.930215460315267,0.003359737468528954,1991,-45.24697801933127,0.0012484394506866417,0.0,0.8252961968836746,0.9567025477070561,0.0029042017075093848,1756,6
Mozart,1756,6,Serie_556,1688,-33.519094617593616,0.000999000999000999,0.0,0.7609468318465278,0.9169908356761844,0.0046553764536274725,1688,-45.78588208656209,0.000999000999000999,0.0,0.8420654779671701,0.9617190902255427,0.0026133298476625887,1688,-58.10816009125571,0.000999000999000999,0.0,0.7609468318465278,0.9440667557784207,0.003151363313591637,1688,-37.431884530348384,0.0012484394506866417,0.0,0.8420654779671701,0.952414825947725,0.0029480040709969515,1756,6
Mozart,1756,6,Serie_559,2013,-44.98954525915815,0.000999000999000999,0.0,0.7231467485162786,0.9205996884281359,0.004388862762991885,2013,-57.78626464518436,0.000999000999000999,0.0,0.841223020313529,0.9691295358108015,0.002213441486184237,2013,-50.129326210356325,0.000999000999000999,0.0,0.7231467485162786,0.9153791398819183,0.0038347292073901054,2013,-56.43379778561925,0.0012484394506866417,0.0,0.841223020313529,0.9680777883954277,0.0022478509875198307,1756,6
Mozart,1756,6,Serie_560,1659,-22.346201891144794,0.000999000999000999,0.0,0.8628280397349976,0.9450957591783138,0.0036815079289119258,1659,-10.976461243455612,0.000999000999000999,0.0,0.8912861122715122,0.9337966424576197,0.0038728811812143143,1659,-30.58182716734911,0.000999000999000999,0.0,0.8628280397349976,0.9485530882424426,0.0028031369099806407,1659,-0.38900728624159736,0.3358302122347066,0.335,0.8912861122715122,0.8935241425345734,0.005753183403539584,1756,6
Mozart,1756,6,Serie_562,831,-26.438229516588716,0.000999000999000999,0.0,0.7263605344294455,0.8915457569758377,0.006247968399046784,831,-19.442617372990597,0.000999000999000999,0.0,0.8019583051135397,0.9083408188535188,0.005471614839664753,831,-48.23564704374239,0.000999000999000999,0.0,0.7263605344294455,0.9273388367564207,0.004166592854963022,831,-11.077089109425511,0.0012484394506866417,0.0,0.8019583051135397,0.8817831543991892,0.0072063019893670805,1756,6
Mozart,1756,6,Serie_564,981,-36.36150630167255,0.000999000999000999,0.0,0.7280175448391611,0.9144998191338297,0.0051285629574177125,981,-42.1366317351441,0.000999000999000999,0.0,0.750175089887139,0.9294947490484522,0.004255671414090545,981,-51.770061489715026,0.000999000999000999,0.0,0.7280175448391611,0.9280785462336852,0.003864414984986439,981,-29.582002678302384,0.0012484394506866417,0.0,0.750175089887139,0.9107375816453279,0.0054277086478650505,1756,6
Mozart,1756,6,Serie_565,3352,-74.4858167466238,0.000999000999000999,0.0,0.8147522502449362,0.9661421631569258,0.0020324663073369815,3352,-28.813842346697886,0.000999000999000999,0.0,0.900396929954489,0.9637075872590599,0.002197230641536653,3352,-53.30223320275924,0.000999000999000999,0.0,0.8147522502449362,0.9574966684859427,0.0026780194686780437,3352,-1.3718597738029694,0.09238451935081149,0.09125,0.900396929954489,0.9103168888358223,0.007231029782172241,1756,6
Mozart,1756,6,Serie_566,1720,-29.718232259101256,0.000999000999000999,0.0,0.798301280869391,0.9285676479366124,0.00438338209121867,1720,-29.374819672723447,0.000999000999000999,0.0,0.8782517973326924,0.9584060678192337,0.002728672767341956,1720,-54.86090157173193,0.000999000999000999,0.0,0.798301280869391,0.9506290480906281,0.002776618007672822,1720,-11.400412161072332,0.0012484394506866417,0.0,0.8782517973326924,0.9292382243594305,0.004472331904002165,1756,6
Mozart,1756,6,Serie_568,1239,-35.99307377642314,0.000999000999000999,0.0,0.7201509736936954,0.9075014354841965,0.0052051809454857646,1239,-44.73028425365421,0.000999000999000999,0.0,0.8172598139235198,0.9546193118094305,0.003070838922171375,1239,-43.46225709581665,0.000999000999000999,0.0,0.7201509736936954,0.9105965659315808,0.004381861526842245,1239,-29.86677281334917,0.0012484394506866417,0.0,0.8172598139235198,0.9389867445490302,0.004075663995780077,1756,6
Mozart,1756,6,Serie_569,2075,-27.97195005563772,0.000999000999000999,0.0,0.8161199466089443,0.9275173420392266,0.003982467979840767,2075,-13.38964191643132,0.000999000999000999,0.0,0.9079852389832473,0.9502796393490758,0.0031587402135023613,2075,-38.81405832026655,0.000999000999000999,0.0,0.8161199466089443,0.936835866775343,0.0031101081770510868,2075,-9.30699089482042,0.0012484394506866417,0.0,0.9079852389832473,0.9404943631937198,0.0034929790496050278,1756,6
Mozart,1756,6,Serie_571,1471,-31.31436453397646,0.000999000999000999,0.0,0.7819530024863532,0.9259925118590929,0.004599790272494755,1471,-21.426004849248933,0.000999000999000999,0.0,0.8774768507745072,0.9482343570582097,0.003302412502076084,1471,-56.28220047714339,0.000999000999000999,0.0,0.7819530024863532,0.9478776523363259,0.002948083913623027,1471,-9.460749180307095,0.0012484394506866417,0.0,0.8774768507745072,0.9233823087966578,0.004852201146787039,1756,6
Mozart,1756,6,Serie_572,2330,-40.72205820124443,0.000999000999000999,0.0,0.7756879931158799,0.9265574896291668,0.0037048593115727273,2330,-37.07587324187444,0.000999000999000999,0.0,0.8723496428758613,0.9633181462497276,0.0024535768255654774,2330,-67.85984035619285,0.000999000999000999,0.0,0.7756879931158799,0.9502795007598253,0.0025728252045322158,2330,-19.62292176515244,0.0012484394506866417,0.0,0.8723496428758613,0.941893938900251,0.003544033699807673,1756,6
Mozart,1756,6,Serie_573,824,-27.093324024828117,0.000999000999000999,0.0,0.7128200307472441,0.8896029472389059,0.00652496225009745,824,-36.68487013275882,0.000999000999000999,0.0,0.8004890723943587,0.9367491481129263,0.0037143398688739035,824,-42.3035913817372,0.000999000999000999,0.0,0.7128200307472441,0.9074961880979827,0.004601882511440432,824,-33.104987252243056,0.0012484394506866417,0.0,0.8004890723943587,0.932585674064633,0.003990232669892478,1756,6
Mozart,1756,6,Serie_574,1784,-34.53111354665878,0.000999000999000999,0.0,0.8012832539171117,0.9380888816645395,0.0039618075902062835,1784,-15.813002717790422,0.000999000999000999,0.0,0.909275236600288,0.9550634356221613,0.002895604322533844,1784,-61.98973236895686,0.000999000999000999,0.0,0.8012832539171117,0.9567245486821884,0.002507532922386326,1784,-5.098049838809171,0.0012484394506866417,0.0,0.909275236600288,0.9312148125384294,0.00430352323571364,1756,6
Mozart,1756,6,Serie_575,2326,-37.958522869170885,0.000999000999000999,0.0,0.7671851843305602,0.9225715243022946,0.004093582369031962,2326,-50.82409382131445,0.000999000999000999,0.0,0.8558846747572548,0.96822858208575,0.002210445851203367,2326,-81.03842268609992,0.000999000999000999,0.0,0.7671851843305602,0.9565750079797356,0.0023370373875954086,2326,-19.37250734286488,0.0012484394506866417,0.0,0.8558846747572548,0.9353785597604005,0.004103438114448526,1756,6
Mozart,1756,6,Serie_576,1406,-44.2816803729088,0.000999000999000999,0.0,0.7099371274895538,0.9192813515256991,0.004727558265025112,1406,-63.493275309732006,0.000999000999000999,0.0,0.7879976082981909,0.96105895256179,0.0027256641497760774,1406,-67.50899523409993,0.000999000999000999,0.0,0.7099371274895538,0.9409028433833907,0.0034212583833150016,1406,-55.612659642033776,0.0012484394506866417,0.0,0.7879976082981909,0.9550257916718433,0.00300342016455921,1756,6
Mozart,1756,6,Serie_577,1916,-28.94573234041732,0.000999000999000999,0.0,0.8119343490571143,0.9297671806471333,0.0040708188068707945,1916,-20.33353165541318,0.000999000999000999,0.0,0.899622113438946,0.9584471544386982,0.002893006586196835,1916,-52.091599693846234,0.000999000999000999,0.0,0.8119343490571143,0.9516235575403573,0.002681607193947339,1916,-12.01398674209873,0.0012484394506866417,0.0,0.899622113438946,0.942080665742495,0.003534093487448938,1756,6
Mozart,1756,6,Serie_578,1514,-49.28720972616373,0.000999000999000999,0.0,0.7372534577349154,0.9372861072023432,0.004058510323039084,1514,-54.52936375668834,0.000999000999000999,0.0,0.8343852088732018,0.965110170088037,0.002397331496441696,1514,-67.52183633995317,0.000999000999000999,0.0,0.7372534577349154,0.9443752975079707,0.0030674793666785956,1514,-38.15906023094777,0.0012484394506866417,0.0,0.8343852088732018,0.9512307015741339,0.003062064212109922,1756,6
Mozart,1756,6,Serie_581,1138,-70.89206522858927,0.000999000999000999,0.0,0.6577129286213677,0.9382960512376642,0.0039578917853721005,1138,-64.4929426990751,0.000999000999000999,0.0,0.7507084181346481,0.9532101030408844,0.0031399045605828807,1138,-53.25535911032287,0.000999000999000999,0.0,0.6577129286213677,0.9084084840860304,0.004707423997373225,1138,-52.74090225923052,0.0012484394506866417,0.0,0.7507084181346481,0.9372559240927655,0.0035370556430984936,1756,6
Mozart,1756,6,Serie_582,952,-36.475293040233815,0.000999000999000999,0.0,0.7285571465172023,0.9147084782049884,0.005103491053038372,952,-20.725802509260586,0.000999000999000999,0.0,0.7910337526983412,0.9068597571056107,0.005588493104453582,952,-46.706220128460174,0.000999000999000999,0.0,0.7285571465172023,0.9275530073218924,0.004260585854675769,952,-12.492614876122703,0.0012484394506866417,0.0,0.7910337526983412,0.8737557000442192,0.006621667934708013,1756,6
Mozart,1756,6,Serie_583,1012,-44.628655930825765,0.000999000999000999,0.0,0.6825832302467216,0.9156352697278869,0.005222026848453491,1012,-39.71001489267641,0.000999000999000999,0.0,0.7779986078377255,0.9374247065754195,0.004014757968954993,1012,-59.267203599988505,0.000999000999000999,0.0,0.6825832302467216,0.9119031355319673,0.003869254686504058,1012,-15.11462190450371,0.0012484394506866417,0.0,0.7779986078377255,0.8916278979143598,0.0075178387388424315,1756,6
Mozart,1756,6,Serie_585,936,-31.316710088007863,0.000999000999000999,0.0,0.6917787942059976,0.8911345732683849,0.006365795720627969,936,-23.651957201377133,0.000999000999000999,0.0,0.8288983223296919,0.928997187629056,0.0042321599200905,936,-30.82048282387057,0.000999000999000999,0.0,0.6917787942059976,0.8767458159990659,0.006001431672894191,936,-21.967524206931238,0.0012484394506866417,0.0,0.8288983223296919,0.9271536739567395,0.004472754904079995,1756,6
Mozart,1756,6,Serie_587,2932,-63.26485696925514,0.000999000999000999,0.0,0.7448383938700412,0.9450881412269624,0.0031652604139172655,2932,-78.6393709288124,0.000999000999000999,0.0,0.8593757217835689,0.9784623509871646,0.001514338527852643,2932,-98.19371451063739,0.000999000999000999,0.0,0.7448383938700412,0.9576748154611742,0.0021675157381695364,2932,-51.05713550235739,0.0012484394506866417,0.0,0.8593757217835689,0.9652400297807386,0.0020734478531856102,1756,6
Mozart,1756,6,Serie_589,1356,-27.581237154829285,0.000999000999000999,0.0,0.7846061028342536,0.9197280080147275,0.004899051642316017,1356,-20.8172427784677,0.000999000999000999,0.0,0.868089051978957,0.9447313234137396,0.0036816725562742346,1356,-50.318284019419494,0.000999000999000999,0.0,0.7846061028342536,0.9398081813567927,0.003084407219901248,1356,-8.835395159141681,0.0012484394506866417,0.0,0.868089051978957,0.915722955945362,0.005391259033515871,1756,6
Mozart,1756,6,Serie_590,3108,-43.70307338579429,0.000999000999000999,0.0,0.7832983088297332,0.9345523177203133,0.003460946729200637,3108,-38.18017781765485,0.000999000999000999,0.0,0.8816590278350696,0.9658745310056637,0.002205738893433129,3108,-129.05200147362305,0.000999000999000999,0.0,0.7832983088297332,0.9724803836395296,0.0014659367747075459,3108,-16.645926322409352,0.0012484394506866417,0.0,0.8816590278350696,0.935356195315577,0.003225844356178507,1756,6
Mozart,1756,6,Serie_591,1460,-27.02237950057487,0.000999000999000999,0.0,0.7996451344907223,0.9255531494035076,0.004659397774726197,1460,-14.491005047537538,0.000999000999000999,0.0,0.872008620175247,0.9352572127150738,0.004364679491335529,1460,-53.56255000328074,0.000999000999000999,0.0,0.7996451344907223,0.9508795609917617,0.0028235105776662286,1460,-4.3152200675289505,0.0012484394506866417,0.0,0.872008620175247,0.8967463303038443,0.005732664786842022,1756,6
Mozart,1756,6,Serie_592,2548,-65.90491297331236,0.000999000999000999,0.0,0.7063656677944045,0.9358741625560715,0.0034824185998789583,2548,-57.92855403784261,0.000999000999000999,0.0,0.8171155416978856,0.9616943669490089,0.002495812775797498,2548,-131.7752157842932,0.000999000999000999,0.0,0.7063656677944045,0.9655431497790955,0.0019668150831105174,2548,-43.157613457923176,0.0012484394506866417,0.0,0.8171155416978856,0.9428248467243412,0.002912795563846847,1756,6
