piece_id,d,C_obs,shuff_C_mean,shuff_C_var,shuff_C_std,Z_C
14,11,0.041368402796652506,0.0004664245524208413,5.772578640513922e-09,7.597748772178454e-05,538.343389215594
15,0,1.0,1.0,0.0,0.0,
15,1,0.47305862981137564,0.47268741198432984,3.046909577396254e-08,0.00017455399099981225,2.1266647924778717
15,2,0.31672791844296816,0.22347321432815392,3.566759345925301e-07,0.0005972235214662347,156.14707184651064
15,3,0.21770942468442697,0.10564356124352293,4.4902703883517676e-07,0.0006700947983943591,167.23882010340856
15,4,0.1515820847693472,0.049943775406523824,2.8355402794235064e-07,0.000532497913556805,190.87081240174842
15,5,0.10657472029651822,0.02361385082636533,1.3921016558832582e-07,0.0003731087851931737,222.35035132501812
15,6,0.07607556174684621,0.01116617246097668,5.889985384712647e-08,0.0002426929208838331,267.45481099936546
15,7,0.055222475525864324,0.005280909245133541,2.3019888244872577e-08,0.00015172306431413972,329.16265240548876
15,8,0.04094563927539084,0.0024969648070411344,8.342471017675236e-09,9.133712836341657e-05,420.95339712639384
15,9,0.030447045927294854,0.0011802138311393746,2.8361275515383275e-09,5.3255305383955195e-05,549.5571170825173
15,10,0.022839225300496677,0.0005576968398750229,9.120198984873829e-10,3.019966719166592e-05,737.8070863897003
15,11,0.017208262002561037,0.0002635021600811609,3.016318421219968e-10,1.7367551414116982e-05,975.6562360717443
16,0,1.0,1.0,0.0,0.0,
16,1,0.4066668759630906,0.40439345024282763,4.593822963015565e-07,0.0006777774681276712,3.354236201659505
16,2,0.28370653501921606,0.16355424570876925,1.5238799842926515e-06,0.0012344553391243653,97.3322286375093
16,3,0.19974465836283103,0.06614516538341796,1.1327722898518286e-06,0.0010643177579331411,125.52594559622636
16,4,0.14394230744074948,0.026750136696726875,5.26501344871285e-07,0.0007256041240726827,161.50979143592028
16,5,0.10527871743151429,0.010803768033285113,2.0029401658128122e-07,0.000447542195308198,211.09730074316101
16,6,0.07822192223068129,0.004364340598535448,6.669721878304999e-08,0.0002582580468892499,285.98366061297816
16,7,0.05863046885015161,0.0017674210930680157,2.0587469234843096e-08,0.0001434833413147432,396.30417884087007
16,8,0.04416285354744357,0.0007159899851661156,6.216826373510024e-09,7.884685392271543e-05,551.0284989286124
16,9,0.03371503768643733,0.00029096999299729043,1.929801526326508e-09,4.3929506329191864e-05,760.8568929268664
16,10,0.026046939955472186,0.00011821759677125375,5.770247200688805e-10,2.4021338848383962e-05,1079.403713604635
16,11,0.020295212605923613,4.80509706557693e-05,1.934819722953998e-10,1.3909779735689556e-05,1455.6062008169624
17,0,1.0,1.0,0.0,0.0,
17,1,0.428360337314749,0.4259218559461058,4.464633316805193e-07,0.0006681791164654274,3.649442654751594
17,2,0.28969664711046145,0.18139405819725413,7.625998574466752e-07,0.0008732696361643837,124.01964345044571
17,3,0.2201503060539497,0.07726248214188772,5.7263404667142e-07,0.0007567258728703678,188.82375908473745
17,4,0.17004563997251274,0.03288648662246993,3.146058954798614e-07,0.0005608974019193362,244.53519107183874
17,5,0.136129460224903,0.014003884760062443,1.4548663602160647e-07,0.0003814271044663796,320.1806427356427
17,6,0.11037604318518549,0.0059573206012771785,5.891150832622565e-08,0.00024271693044826035,430.2078243617501
17,7,0.08932962069965403,0.002536388179419248,2.272924783024305e-08,0.00015076222282204202,575.6961584646076
17,8,0.07239635674649358,0.001083211189803763,8.916525556537978e-09,9.442735597557509e-05,755.2170112137412
17,9,0.05916712015348377,0.0004617819847231218,3.3637776470918454e-09,5.799808313290919e-05,1012.1944553620971
17,10,0.04853169574940517,0.0001971376706533784,1.2185662302725285e-09,3.490796800549308e-05,1384.6282336212155
17,11,0.039628127569482786,8.409697865235635e-05,4.805895809048442e-10,2.192235345269399e-05,1803.8223257444536
18,0,1.0,1.0,0.0,0.0,
18,1,0.5032187886344986,0.5028706640796252,2.7380632029667955e-08,0.0001654709401365326,2.1038410405246224
18,2,0.3455433658756819,0.25287383161452837,4.4641828694029723e-07,0.0006681454085304315,138.69665656309422
18,3,0.24696823167627818,0.12716896510038198,5.433548213678003e-07,0.000737126055276708,162.52208929302472
18,4,0.17882785883750987,0.06394814602573212,3.786192487520474e-07,0.000615320443957494,186.69900202391713
18,5,0.13252923800634026,0.03215488827360277,2.04713022652522e-07,0.0004524522324539045,221.84518615003972
18,6,0.09973740833983583,0.01616878126268962,9.666495608242802e-08,0.00031090988418258435,268.78729602584735
